"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
37.875,14.08,5.81,15.89,17.75,38.67,21.51,17.00,44.11
38.000,12.53,12.71,25.44,15.01,46.85,33.10,23.32,48.36
38.125,18.72,24.03,23.37,17.66,52.11,29.82,33.18,45.79
38.250,9.88,10.63,13.77,20.67,58.26,17.13,35.84,50.83
38.375,10.72,10.01,6.60,12.35,53.26,5.76,22.44,49.02
38.500,13.06,15.36,5.98,19.30,43.76,1.96,19.39,42.52
38.625,4.04,3.11,8.81,12.18,31.64,3.64,12.93,33.58
38.750,5.90,4.30,8.20,9.70,30.00,7.18,11.07,28.01
38.875,9.12,6.69,9.74,7.62,30.93,12.09,8.51,27.70
39.000,4.48,2.40,8.55,7.22,31.90,12.18,9.57,26.90
39.125,4.92,3.68,2.80,10.98,27.17,4.88,12.84,22.53
39.250,4.83,4.66,6.56,21.24,29.78,6.91,15.63,25.53
39.375,7.89,6.91,6.69,28.85,24.07,8.81,23.90,18.99
39.500,5.67,3.07,3.64,19.03,26.06,4.26,20.45,21.02
39.625,15.41,8.77,11.47,10.58,16.51,9.66,9.88,14.83
39.750,7.44,3.73,11.69,11.78,11.47,9.26,4.08,14.08
39.875,9.96,4.44,7.22,10.01,6.03,5.45,7.31,12.22
40.000,4.92,6.52,8.68,11.56,7.31,6.60,12.93,14.56
40.125,4.79,4.08,3.46,14.79,10.76,2.93,15.45,15.36
40.250,2.05,5.37,3.91,16.29,11.25,6.43,16.29,14.12
40.375,7.58,8.28,3.11,11.25,11.65,3.20,12.13,10.98
40.500,3.60,2.53,10.54,7.18,8.90,7.80,8.46,7.31
40.625,9.43,7.36,13.95,7.09,13.24,11.65,8.73,10.45
40.750,8.20,9.96,7.71,3.86,13.33,8.81,5.90,10.58
40.875,9.48,7.13,3.20,3.82,14.21,4.57,5.98,14.12
41.000,6.16,4.61,6.43,2.89,8.02,5.90,5.28,10.98
41.125,16.02,10.36,3.68,7.93,7.27,7.00,11.82,13.33
41.250,6.65,8.46,4.61,18.68,10.27,7.05,19.92,20.27
41.375,21.20,6.16,10.01,26.24,15.18,2.98,17.75,25.18
41.500,6.96,4.92,13.37,20.36,23.68,6.38,10.58,32.92
41.625,8.51,4.22,11.03,15.85,22.35,7.18,13.72,26.37
41.750,3.55,3.07,5.41,11.69,20.54,4.66,13.95,24.87
41.875,3.99,5.06,1.34,9.43,11.25,3.91,9.70,14.92
42.000,6.03,1.69,4.97,13.15,9.96,6.60,10.76,14.61
42.125,2.98,1.96,6.60,14.70,11.16,6.87,15.05,12.71
42.250,6.03,4.17,4.66,13.77,18.32,5.45,16.16,15.54
42.375,4.88,5.14,2.71,12.62,22.26,4.70,12.44,18.72
42.500,4.22,4.79,3.73,8.02,23.37,4.44,6.82,19.16
42.625,5.90,8.46,3.51,6.78,21.38,9.39,5.32,20.40
42.750,6.34,3.82,9.04,17.04,16.86,12.88,11.20,13.81
42.875,6.21,2.62,12.88,22.75,17.97,11.16,17.17,10.58
43.000,1.83,3.11,12.97,15.32,18.24,8.11,15.10,7.36
43.125,3.86,4.22,8.77,6.03,17.09,5.90,4.97,7.53
43.250,6.91,2.89,7.09,7.93,13.24,5.54,4.52,10.10
43.375,3.11,6.47,7.00,6.56,8.68,4.52,6.47,12.04
43.500,9.35,4.22,10.50,6.21,9.88,10.36,10.10,15.10
43.625,4.35,1.69,8.46,6.47,16.02,11.42,13.86,17.79
43.750,6.60,7.22,6.12,11.38,22.48,8.46,15.58,23.01
43.875,7.22,17.79,6.82,7.40,34.60,8.15,11.34,32.48
44.000,4.17,12.80,4.70,25.49,33.80,7.31,5.14,33.85
