TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
43.500,13.68,3.55,7.49,10.27,39.60,6.47,24.91,21.64
43.625,6.38,5.54,10.50,9.39,27.66,10.10,23.10,17.22
43.750,8.64,11.87,12.31,11.65,21.51,17.97,14.21,12.09
43.875,10.63,11.51,12.18,17.75,14.83,14.48,8.90,14.43
44.000,6.38,19.03,8.20,13.77,15.14,5.94,19.96,19.52
44.125,9.66,14.83,11.47,10.01,17.93,5.19,15.27,28.01
44.250,3.64,5.76,12.18,8.90,22.44,12.13,17.62,30.18
44.375,5.32,5.63,7.62,8.15,21.02,14.61,40.79,27.52
44.500,7.05,3.37,13.72,22.61,23.45,18.32,36.37,20.23
44.625,3.77,4.83,20.49,23.72,18.59,21.20,15.54,14.92
44.750,6.82,4.44,29.20,14.12,19.21,25.22,16.60,12.75
44.875,8.95,9.30,24.91,19.52,13.81,14.65,22.30,13.99
45.000,2.62,16.64,26.33,20.18,13.95,7.67,10.85,13.15
45.125,8.99,38.45,22.48,13.50,13.28,18.72,27.48,9.26
45.250,3.86,7.67,18.50,5.94,15.10,19.65,26.59,14.48
45.375,4.17,13.59,25.58,10.81,15.23,16.29,17.97,18.37
45.500,11.07,11.20,22.57,24.65,14.03,18.50,18.10,24.65
45.625,6.25,4.75,16.07,32.43,14.56,14.26,15.58,26.06
45.750,2.71,8.42,7.31,20.09,13.95,8.51,10.54,25.49
45.875,6.34,6.47,3.64,11.60,15.80,2.76,5.76,22.26
46.000,8.59,4.57,3.07,29.43,16.47,2.58,7.05,16.20
46.125,3.73,7.93,2.58,34.11,15.58,5.37,18.28,12.49
46.250,5.10,4.08,9.35,25.31,18.01,13.02,23.72,15.54
46.375,6.82,9.17,13.50,17.84,21.42,18.77,11.38,16.91
46.500,6.43,9.52,12.57,11.56,23.45,20.00,13.33,21.73
46.625,9.04,10.41,12.18,6.25,21.69,18.94,18.32,19.83
46.750,5.45,2.80,9.52,6.78,15.36,13.15,10.01,20.36
46.875,3.24,7.40,12.84,10.01,14.74,9.79,15.10,19.52
